,Dependent_count,Months_on_book (Length of relationship with bansk[months]),Total_Relationship_Count (How many products with customer) ,Months_Inactive_12_mon (Card not used),Contacts_Count_12_mon (Number of contacts in 12 months),Credit_Limit,Total_Revolving_Bal (Balance unpaid at month end),Total_Amt_Chng_Q4_Q1(Ratio Q4/Q1),Total_Trans_Ct (Transaction Count 12 months),Total_Ct_Chng_Q4_Q1 (Change in the transaction amount Q4/Q1),Avg_Utilization_Ratio (Credit usage/Total Credit available),Gender_code,Education_Level_code,Marital_Status_code,Income_Category_code,Card_Category_code
7484,3,46,1,3,3,2272.0,1350,0.762,49,0.96,0.594,0,0,2,4,0
7485,5,36,4,2,3,2598.0,1848,0.547,78,0.814,0.711,0,3,1,4,0
7486,3,38,4,1,1,10762.0,703,0.548,71,0.543,0.065,1,2,2,2,0
7487,2,36,6,3,3,1982.0,1751,0.843,62,0.676,0.883,1,2,1,2,0
7488,2,21,3,3,3,4651.0,2499,0.766,79,0.795,0.537,0,1,3,5,0
7489,3,38,2,3,4,2437.0,0,0.912,53,0.656,0.0,0,2,2,4,0
7490,3,35,5,2,1,2563.0,1579,0.924,70,0.707,0.616,0,3,2,4,0
7491,3,40,4,2,3,4576.0,193,0.85,54,0.742,0.042,1,2,1,3,0
7492,3,34,3,3,3,2245.0,1342,0.687,87,0.706,0.598,0,5,2,1,0
7493,4,36,3,2,3,1776.0,0,0.518,31,0.292,0.0,0,0,2,1,0
7494,2,38,3,2,3,2911.0,1471,0.871,62,0.771,0.505,0,4,1,4,0
7495,4,30,4,2,3,2257.0,896,0.68,94,0.516,0.397,1,2,1,2,0
7496,1,36,5,1,1,18457.0,2248,0.578,69,0.643,0.122,1,6,2,5,0
7497,4,36,4,2,1,1681.0,0,0.464,48,0.5,0.0,1,0,1,2,0
7498,2,32,6,1,3,1461.0,0,0.676,80,0.778,0.0,0,3,2,5,0
7499,3,37,4,2,1,2363.0,978,0.662,40,0.538,0.414,0,3,3,4,0
7500,2,36,5,3,3,1438.3,863,0.605,67,0.914,0.6,0,6,1,4,0
7501,5,29,3,2,3,1840.0,1267,0.605,76,0.49,0.689,0,5,1,5,0
7502,4,39,6,2,3,7382.0,1326,0.806,65,0.667,0.18,0,6,2,1,0
7503,4,47,4,3,2,3861.0,622,0.794,81,0.976,0.161,1,6,1,3,0
7504,3,47,4,1,2,1562.0,751,0.925,81,0.976,0.481,0,2,1,4,0
7505,3,36,6,1,2,3088.0,1477,0.748,77,0.833,0.478,0,2,3,1,0
7506,3,42,5,2,1,1438.3,0,0.612,87,0.891,0.0,0,0,2,4,0
7507,4,34,6,3,3,2168.0,1704,0.725,92,0.769,0.786,0,5,1,1,0
7508,4,28,6,1,0,2432.0,851,0.873,69,0.917,0.35,0,3,1,1,0
7509,2,31,5,1,1,2197.0,0,0.921,64,0.641,0.0,1,3,2,1,0
7510,3,30,5,3,3,10009.0,1604,0.449,75,0.786,0.16,1,2,2,3,0
7511,3,36,6,1,2,3979.0,1319,0.85,67,0.634,0.331,0,4,3,1,0
7512,2,41,5,1,3,2189.0,1860,0.834,81,0.653,0.85,0,5,1,4,0
7513,2,31,5,2,3,8243.0,927,0.568,90,0.765,0.112,0,2,2,5,0
7514,1,38,4,2,1,11946.0,1172,0.614,77,0.878,0.098,1,3,0,3,0
7515,0,23,4,2,3,2239.0,1256,0.605,83,0.976,0.561,0,3,2,4,0
7516,3,38,6,1,3,4025.0,0,0.887,92,0.673,0.0,0,4,1,5,0
7517,1,39,3,1,1,1663.0,0,0.707,86,0.654,0.0,0,1,1,4,0
7518,2,26,4,1,1,3649.0,929,0.633,77,0.75,0.255,0,2,1,1,0
7519,4,36,5,3,2,1438.3,0,0.705,71,0.651,0.0,0,6,2,4,0
7520,3,51,5,1,0,2894.0,0,0.886,87,0.706,0.0,0,0,2,4,0
7521,3,36,4,2,3,1621.0,787,0.551,73,0.738,0.486,1,0,2,2,0
7522,3,33,4,3,1,2740.0,1786,0.597,70,1.333,0.652,0,5,1,4,0
7523,2,37,5,2,3,5562.0,1556,0.751,76,0.767,0.28,0,2,3,1,0
7524,3,36,2,3,1,13733.0,0,0.325,30,0.875,0.0,0,5,3,5,0
7525,4,36,5,2,1,2374.0,1332,0.686,81,0.884,0.561,0,3,1,4,0
7526,3,36,5,2,2,2267.0,1357,0.697,85,0.735,0.599,0,6,3,4,0
7527,3,39,3,1,2,6130.0,1741,0.578,63,0.658,0.284,0,2,1,5,0
7528,3,36,3,2,2,7361.0,0,0.59,44,0.571,0.0,1,3,2,0,0
7529,2,36,3,3,4,1569.0,257,0.408,45,0.667,0.164,0,0,0,4,0
7530,3,34,5,1,3,1626.0,1013,0.826,83,0.729,0.623,1,5,0,3,0
7531,1,36,3,1,2,2158.0,1299,0.733,73,0.973,0.602,0,6,1,4,0
7532,1,31,4,3,1,2283.0,1470,0.935,76,0.689,0.644,1,6,2,2,0
7533,1,42,3,1,1,2542.0,1884,0.715,88,1.095,0.741,0,3,3,1,0
7534,1,18,4,2,1,1438.3,0,0.6,68,0.619,0.0,0,2,2,4,0
7535,2,37,3,3,1,2335.0,1373,0.876,81,0.653,0.588,1,2,3,1,0
7536,1,23,6,1,1,2033.0,1832,0.938,74,0.947,0.901,1,5,2,2,0
7537,3,31,4,6,3,4739.0,1878,0.719,84,0.826,0.396,0,3,1,5,0
7538,2,31,5,2,3,5821.0,764,0.688,96,0.684,0.131,1,0,2,3,0
7539,3,36,3,3,2,2182.0,1566,0.574,77,0.711,0.718,0,2,0,4,0
7540,3,36,6,4,0,3319.0,913,0.612,84,1.049,0.275,0,2,1,4,0
7541,4,36,6,3,1,3021.0,1530,0.731,76,0.767,0.506,0,2,1,4,0
7542,5,37,3,2,2,29219.0,0,0.77,84,0.68,0.0,1,0,1,3,0
7543,2,42,6,2,2,1438.3,869,0.821,77,0.878,0.604,0,3,2,4,0
7544,3,36,3,3,2,4431.0,2517,0.499,48,0.371,0.568,0,6,3,5,0
7545,2,40,4,5,3,3131.0,0,0.811,93,0.632,0.0,0,2,1,5,0
7546,0,22,3,1,3,1486.0,0,0.734,82,0.907,0.0,0,2,2,4,0
7547,3,36,3,3,2,6384.0,2034,0.493,83,0.886,0.319,0,3,2,5,0
7548,5,28,3,3,2,2077.0,0,0.59,69,0.917,0.0,0,2,2,4,0
7549,3,32,3,1,2,1956.0,958,0.789,76,0.854,0.49,0,5,0,1,0
7550,1,39,4,3,4,24462.0,946,0.475,37,0.542,0.039,1,6,1,3,0
7551,3,34,6,2,1,2725.0,2517,0.482,66,0.692,0.924,0,2,1,4,0
7552,4,40,6,3,1,1474.0,843,0.751,65,1.097,0.572,0,5,3,1,0
7553,1,28,4,3,3,9880.0,1792,0.804,80,0.951,0.181,1,3,1,0,0
7554,2,46,6,2,0,2467.0,1176,0.811,73,0.921,0.477,1,3,0,2,0
7555,4,41,4,2,1,5397.0,2336,0.67,96,0.846,0.433,1,2,0,2,0
7556,1,44,3,3,2,3370.0,1133,0.722,86,0.686,0.336,1,2,2,3,0
7557,3,24,4,2,4,11239.0,0,0.32,43,0.162,0.0,0,0,1,5,0
7558,3,36,5,1,3,2240.0,1231,0.637,71,0.69,0.55,0,0,1,1,0
7559,2,45,5,1,2,2737.0,1719,0.657,63,0.615,0.628,0,0,1,5,0
7560,1,40,5,4,3,4170.0,1384,0.77,94,0.649,0.332,0,3,1,4,0
7561,4,27,3,3,2,21839.0,960,0.566,94,0.516,0.044,1,2,2,2,0
7562,2,42,6,3,2,1991.0,0,0.954,66,0.61,0.0,0,5,2,4,0
7563,2,36,6,2,3,29795.0,2364,0.759,71,0.919,0.079,1,5,2,0,0
7564,1,39,3,2,1,1438.3,635,0.744,79,0.927,0.441,0,6,1,1,0
7565,2,37,6,3,2,24221.0,1274,0.452,63,0.853,0.053,0,2,1,5,0
7566,2,35,6,1,2,2131.0,1288,0.797,81,0.841,0.604,1,2,1,2,0
7567,4,23,3,2,2,2787.0,2053,0.76,76,0.551,0.737,0,3,2,4,0
7568,4,38,4,3,1,1438.3,0,0.647,78,0.625,0.0,0,2,3,4,0
7569,0,31,3,3,4,2712.0,0,0.724,28,0.474,0.0,0,5,0,5,0
7570,3,13,6,2,1,2605.0,2269,0.881,79,0.837,0.871,0,3,3,4,0
7571,2,31,3,2,1,5169.0,2296,0.773,88,0.796,0.444,1,2,2,2,0
7572,3,38,3,3,3,4694.0,0,0.582,56,1.24,0.0,1,0,3,3,0
7573,3,40,3,3,1,1848.0,501,0.653,69,0.683,0.271,0,2,2,4,0
7574,2,36,3,1,2,6039.0,1759,0.479,86,0.654,0.291,1,6,2,2,0
7575,2,42,3,2,3,5256.0,889,0.559,91,0.685,0.169,1,3,1,0,0
7576,1,36,6,2,3,1708.0,1059,0.764,79,0.795,0.62,0,2,3,4,0
7577,2,40,5,3,2,1629.0,1185,0.766,83,0.886,0.727,0,2,1,4,0
7578,5,45,6,1,3,20401.0,0,0.723,75,0.562,0.0,1,0,2,2,0
7579,2,45,3,3,1,3296.0,1435,0.968,66,0.737,0.435,1,2,0,0,0
7580,2,37,3,1,2,8956.0,1279,0.864,73,1.212,0.143,1,2,1,0,0
7581,1,43,4,3,2,1438.3,786,0.609,64,0.561,0.546,0,0,1,4,0
7582,4,38,6,2,2,2671.0,1713,0.732,79,0.795,0.641,0,2,2,4,0
7583,3,53,4,3,1,2493.0,1566,0.767,90,0.607,0.628,0,0,1,4,0
7584,1,40,3,3,1,2687.0,2452,0.817,81,0.761,0.913,0,1,1,4,0
7585,2,36,4,2,2,2208.0,1559,0.51,81,0.761,0.706,0,6,1,1,0
7586,1,28,3,3,3,4196.0,731,0.485,30,0.2,0.174,0,3,1,4,0
7587,5,36,6,2,3,12581.0,1235,0.611,76,1.303,0.098,0,5,0,5,0
7588,3,30,4,2,2,17890.0,2517,0.983,81,0.8,0.141,1,4,2,3,0
7589,4,21,4,6,0,1930.0,0,0.815,87,0.582,0.0,0,2,1,4,0
7590,4,16,6,3,3,8513.0,0,0.631,70,1.0,0.0,0,6,0,5,0
7591,3,36,6,3,1,9599.0,2356,0.791,84,0.68,0.245,1,3,1,3,0
7592,2,32,6,2,3,3192.0,2517,0.658,87,0.891,0.789,1,5,2,3,0
7593,4,36,6,5,1,2778.0,2517,0.796,60,0.714,0.906,0,2,3,5,0
7594,1,52,3,2,4,3293.0,0,0.838,56,0.867,0.0,0,3,2,5,0
7595,1,36,4,4,1,7268.0,0,0.691,80,0.905,0.0,0,2,1,1,0
7596,3,35,5,3,2,1721.0,729,0.902,74,0.644,0.424,0,6,1,4,0
7597,3,30,5,3,2,3976.0,1667,0.929,69,0.683,0.419,1,0,1,3,0
7598,2,35,5,2,3,1954.0,808,0.826,70,0.795,0.414,0,3,2,4,0
7599,3,32,6,2,2,12725.0,1759,1.056,58,0.812,0.138,1,6,1,0,0
7600,3,28,3,3,3,2690.0,1935,0.593,81,0.653,0.719,0,5,2,5,0
7601,5,38,3,3,1,2926.0,716,0.949,78,0.592,0.245,0,4,1,1,0
7602,4,33,5,1,1,2371.0,1748,0.663,78,1.053,0.737,1,2,2,3,0
7603,3,27,5,1,1,7751.0,1965,0.782,90,0.731,0.254,0,2,1,5,0
7604,3,28,3,3,2,1601.0,0,0.63,41,0.414,0.0,0,0,1,4,0
7605,1,36,2,3,3,2401.0,496,0.647,40,0.379,0.207,0,6,1,4,0
7606,3,29,4,3,4,2187.0,0,0.467,40,0.333,0.0,1,5,1,2,0
7607,0,46,5,2,1,4661.0,1734,0.789,81,1.382,0.372,0,1,1,5,0
7608,2,27,6,3,1,8494.0,2023,0.871,77,0.974,0.238,0,4,0,5,0
7609,4,36,5,3,1,2262.0,1450,0.735,84,0.787,0.641,1,2,1,3,0
7610,3,36,6,1,2,2525.0,1595,0.78,82,0.864,0.632,0,2,0,4,0
7611,3,34,3,3,2,2450.0,1981,0.712,66,0.784,0.809,0,3,1,4,0
7612,4,18,4,3,2,3926.0,1760,0.874,92,0.704,0.448,0,0,1,5,0
7613,4,22,4,2,3,1438.3,0,0.695,45,0.452,0.0,0,2,2,4,0
7614,2,31,6,2,1,4789.0,2203,0.847,81,0.976,0.46,0,3,2,5,0
7615,2,34,6,3,3,2864.0,1928,0.769,78,0.66,0.673,0,6,3,4,0
7616,5,34,6,6,3,4607.0,2440,0.646,77,0.878,0.53,0,2,2,5,0
7617,4,34,5,3,3,1971.0,979,1.024,75,0.974,0.497,0,2,3,4,0
7618,2,44,3,3,3,1473.0,0,0.92,48,0.6,0.0,0,0,1,4,0
7619,3,37,5,1,2,3187.0,1437,0.79,82,0.822,0.451,0,2,2,1,0
7620,2,36,4,2,2,5589.0,0,0.787,77,0.711,0.0,0,6,1,4,0
7621,5,38,5,1,2,2346.0,1373,0.73,72,0.756,0.585,0,2,1,4,0
7622,4,28,3,2,3,1438.3,0,0.726,86,0.792,0.0,0,2,2,4,0
7623,5,22,3,1,2,1826.0,944,0.686,65,0.667,0.517,0,3,2,4,0
7624,2,27,4,2,3,2208.0,0,0.695,56,0.806,0.0,0,1,1,1,0
7625,2,36,4,3,1,1476.0,0,0.592,76,0.767,0.0,0,3,1,4,0
7626,3,46,6,3,1,2927.0,1499,0.649,70,0.944,0.512,0,2,2,4,0
7627,3,49,5,2,1,4778.0,1869,0.743,74,0.805,0.391,1,2,3,3,0
7628,4,36,3,2,2,1438.3,743,0.624,78,0.625,0.517,0,2,0,4,0
7629,3,40,4,3,1,16239.0,1487,0.531,48,0.6,0.092,0,3,2,1,3
7630,1,26,5,2,1,11726.0,1925,0.855,63,0.703,0.164,1,3,1,0,0
7631,4,38,3,2,1,1438.3,0,0.68,89,0.978,0.0,0,0,1,5,0
7632,3,34,6,1,3,2647.0,1288,0.765,78,0.857,0.487,0,3,1,4,0
7633,1,40,3,3,1,2492.0,1410,0.835,75,0.974,0.566,0,1,1,5,0
7634,2,36,3,3,3,2418.0,1106,0.963,64,0.882,0.457,0,2,2,5,0
7635,1,44,5,3,1,17827.0,0,0.846,88,0.725,0.0,1,6,2,0,0
7636,1,40,3,2,3,1438.3,0,0.675,77,0.75,0.0,0,2,0,1,0
7637,3,39,4,3,3,1764.0,0,0.651,92,0.804,0.0,0,1,2,4,0
7638,3,36,4,2,2,1776.0,1519,0.917,60,0.622,0.855,0,2,1,4,0
7639,3,40,6,3,3,1438.3,0,0.681,69,0.769,0.0,1,0,1,0,0
7640,2,31,3,2,3,1491.0,0,0.716,92,0.804,0.0,0,4,2,5,0
7641,2,41,3,1,3,2552.0,1879,0.888,79,0.795,0.736,0,4,1,4,0
7642,4,32,3,1,2,2996.0,1992,0.948,87,0.74,0.665,0,2,2,4,0
7643,2,39,4,1,2,1701.0,775,0.847,71,0.614,0.456,0,0,1,1,0
7644,3,40,6,3,1,3998.0,0,0.638,79,0.717,0.0,0,6,2,5,0
7645,3,33,6,3,2,3025.0,2491,0.45,62,0.722,0.823,0,2,3,4,0
7646,1,40,3,1,2,3251.0,2517,0.739,50,0.471,0.774,0,6,2,4,0
7647,4,45,3,1,2,3031.0,1787,1.006,85,0.7,0.59,1,3,2,2,0
7648,2,45,5,2,3,33211.0,0,0.732,81,0.761,0.0,1,3,2,2,3
7649,2,36,3,3,3,1863.0,1853,0.829,40,0.29,0.995,0,5,0,4,0
7650,2,20,6,1,2,2691.0,1935,0.681,86,0.911,0.719,0,6,2,4,0
7651,5,33,5,3,3,2288.0,1249,0.605,87,0.706,0.546,0,2,2,4,0
7652,2,36,6,3,2,3413.0,0,0.593,40,0.429,0.0,0,2,3,4,0
7653,4,34,3,2,1,15471.0,1291,0.651,77,0.674,0.083,1,0,1,1,3
7654,5,24,6,1,1,2038.0,793,0.682,67,0.634,0.389,0,5,1,4,0
7655,3,36,6,2,3,1953.0,1089,0.859,70,0.707,0.558,0,6,3,4,0
7656,5,24,3,2,2,4430.0,2203,1.046,49,0.4,0.497,0,3,3,1,0
7657,3,35,5,3,0,3398.0,2415,0.891,93,0.661,0.711,0,3,3,4,0
7658,3,44,4,3,3,2021.0,1186,0.616,74,0.574,0.587,0,1,1,5,0
7659,2,41,5,1,3,2329.0,2290,0.533,76,0.767,0.983,0,6,2,4,0
7660,2,36,1,3,2,1696.0,0,0.782,56,0.556,0.0,0,0,1,4,0
7661,1,36,6,1,1,4222.0,0,0.523,77,1.081,0.0,0,5,1,5,0
7662,3,25,2,2,3,6614.0,1881,0.737,51,0.645,0.284,1,5,0,3,0
7663,1,35,4,3,3,3241.0,0,0.442,43,0.303,0.0,0,5,2,4,0
7664,2,30,3,3,3,4204.0,0,0.703,43,0.536,0.0,0,6,1,4,0
7665,3,26,4,2,3,3234.0,971,0.79,71,0.868,0.3,0,5,2,4,0
7666,3,29,3,3,3,2473.0,2332,0.293,32,0.455,0.943,0,6,2,1,0
7667,2,33,3,3,3,4836.0,493,0.417,45,0.406,0.102,1,3,2,2,0
7668,3,44,5,1,1,1438.3,0,0.575,76,0.9,0.0,0,3,1,4,0
7669,3,36,5,3,1,1438.3,541,0.821,70,1.188,0.376,0,5,2,4,0
7670,4,36,5,2,3,1438.3,1060,0.301,29,0.318,0.737,1,2,2,4,0
7671,3,42,6,1,1,12675.0,2422,0.642,63,0.575,0.191,0,0,3,4,3
7672,3,36,2,3,3,2228.0,0,0.686,45,0.607,0.0,0,3,2,4,0
7673,5,31,4,2,2,2813.0,2208,0.877,68,0.744,0.785,0,3,1,4,0
7674,2,35,6,3,2,3223.0,0,0.593,79,0.717,0.0,0,4,2,4,0
7675,2,36,5,3,3,2653.0,0,0.969,81,0.761,0.0,0,2,1,1,0
7676,3,35,3,3,3,2745.0,2463,0.643,39,0.345,0.897,0,5,1,4,0
7677,3,30,3,2,1,34516.0,0,0.643,80,0.86,0.0,1,2,0,0,0
7678,3,47,6,3,2,2516.0,1486,0.503,77,0.54,0.591,0,5,1,4,0
7679,2,26,4,3,1,1870.0,1785,0.696,88,0.76,0.955,0,3,0,4,0
7680,2,48,5,3,2,3934.0,2517,0.682,87,0.673,0.64,0,2,2,5,0
7681,4,35,5,3,2,3038.0,2133,0.689,83,0.694,0.702,0,3,1,4,0
7682,1,39,3,2,3,1982.0,1276,0.897,76,0.949,0.644,0,5,2,4,0
7683,1,22,2,2,3,1623.0,0,0.501,45,0.364,0.0,0,2,0,5,0
7684,3,48,5,2,2,3088.0,1743,0.766,68,0.659,0.564,1,5,2,0,0
7685,3,33,5,3,1,8064.0,2417,0.644,67,0.861,0.3,0,6,2,5,0
7686,3,36,3,3,3,10016.0,1872,0.735,37,0.542,0.187,0,2,2,5,0
7687,2,45,5,3,2,4523.0,1841,0.534,87,0.706,0.407,0,0,1,5,0
7688,0,34,5,2,1,1944.0,1140,0.582,82,0.907,0.586,0,2,2,4,0
7689,2,40,3,2,2,6083.0,1716,0.618,86,0.755,0.282,0,5,1,5,0
7690,3,27,6,2,2,2425.0,1396,0.899,74,0.897,0.576,0,2,1,5,0
7691,5,37,4,2,1,2607.0,1702,0.802,74,0.762,0.653,0,2,2,1,0
7692,3,48,6,2,1,1953.0,1215,0.667,72,0.8,0.622,0,5,2,4,0
7693,3,36,4,3,1,5813.0,1614,0.696,75,0.875,0.278,1,6,3,2,0
7694,3,36,3,3,2,1438.3,0,0.689,73,0.698,0.0,0,3,2,4,0
7695,5,30,5,2,3,1588.0,0,0.634,61,0.649,0.0,0,6,1,1,0
7696,0,36,6,2,1,3749.0,1980,0.706,69,0.643,0.528,0,3,2,4,0
7697,4,36,4,3,2,3734.0,2517,0.724,87,0.74,0.674,0,0,0,1,0
7698,2,51,4,1,3,1796.0,1243,0.768,87,0.891,0.692,0,3,1,5,0
7699,3,34,4,3,1,3223.0,243,0.433,38,0.462,0.075,0,6,0,4,0
7700,2,36,4,2,1,2748.0,1867,0.816,75,1.027,0.679,0,1,1,1,0
7701,0,45,6,1,2,2448.0,0,0.606,98,0.607,0.0,0,2,1,4,0
7702,3,29,6,1,2,2548.0,1998,0.679,79,0.927,0.784,0,0,1,4,0
7703,3,41,4,1,1,1489.0,949,0.65,94,0.741,0.637,0,0,1,4,0
7704,1,29,3,3,3,8953.0,0,0.403,43,0.303,0.0,0,2,1,5,0
7705,3,36,2,3,3,3187.0,986,0.615,47,0.516,0.309,0,5,2,5,0
7706,2,45,5,1,0,1757.0,0,0.533,82,0.547,0.0,0,6,2,4,0
7707,4,36,6,3,2,2597.0,1740,0.71,80,0.778,0.67,1,3,3,2,0
7708,5,32,3,3,3,5999.0,658,0.638,69,0.605,0.11,0,0,2,5,0
7709,0,51,4,2,3,3617.0,878,0.777,76,0.9,0.243,0,4,1,4,0
7710,0,36,4,3,1,3219.0,2114,0.655,75,0.667,0.657,0,5,2,4,0
7711,4,31,3,3,2,19782.0,868,0.808,44,0.467,0.044,1,2,3,3,0
7712,4,36,4,3,1,2522.0,1898,0.674,67,0.763,0.753,0,2,2,4,0
7713,2,29,4,1,1,3327.0,2517,0.793,88,0.913,0.757,0,6,1,4,0
7714,2,32,5,5,3,4708.0,0,0.718,89,0.679,0.0,0,5,1,5,0
7715,4,41,4,3,2,3745.0,2517,0.672,78,0.857,0.672,0,0,0,4,0
7716,4,44,3,3,2,11561.0,2189,0.742,39,0.5,0.189,1,5,2,3,0
7717,2,32,4,3,3,8477.0,2517,0.717,41,0.64,0.297,0,3,1,5,0
7718,0,48,2,2,1,2120.0,1411,0.665,92,0.643,0.666,0,2,1,4,0
7719,5,39,5,3,2,2867.0,1209,0.727,81,0.976,0.422,0,2,1,4,0
7720,2,36,5,3,1,2293.0,1304,0.708,94,0.679,0.569,0,2,2,1,0
7721,1,36,2,1,3,8671.0,590,0.693,72,0.756,0.068,1,5,2,0,0
7722,1,43,1,3,1,34516.0,1163,0.725,71,0.821,0.034,0,2,0,5,3
7723,2,36,2,3,3,2679.0,1694,0.603,85,0.809,0.632,0,3,1,5,0
7724,3,22,2,2,1,3224.0,0,0.761,63,0.658,0.0,1,6,1,3,0
7725,3,39,1,2,2,1438.3,745,0.83,83,0.766,0.518,0,3,1,5,0
7726,4,39,1,3,3,7773.0,2465,0.788,69,1.029,0.317,1,3,2,3,0
7727,4,36,3,3,4,8075.0,317,0.585,41,0.577,0.039,0,5,2,5,0
7728,3,37,3,1,2,3052.0,1603,0.776,82,0.907,0.525,0,3,2,5,0
7729,3,42,2,1,3,7932.0,2140,0.554,92,0.614,0.27,1,2,1,0,0
7730,3,43,2,2,3,1753.0,1434,0.805,77,1.026,0.818,1,3,3,1,0
7731,5,33,2,1,3,5814.0,1176,0.627,74,1.056,0.202,0,1,1,4,0
7732,2,38,3,2,1,1989.0,1003,0.677,70,0.75,0.504,0,2,1,1,0
7733,1,50,3,3,3,1843.0,1520,0.864,92,0.704,0.825,0,0,2,1,0
7734,1,40,2,2,1,1438.3,1228,0.659,78,0.902,0.854,0,5,1,5,0
7735,0,26,3,3,2,2991.0,1830,0.777,77,0.878,0.612,0,2,1,1,0
7736,3,36,3,3,1,9560.0,0,0.802,66,0.571,0.0,1,3,1,2,0
7737,4,38,2,2,3,2616.0,2505,0.828,42,0.5,0.958,0,3,3,4,0
7738,1,34,5,2,2,2939.0,2152,0.555,42,0.355,0.732,0,2,2,4,0
7739,3,37,2,3,0,3085.0,966,0.777,79,0.646,0.313,0,0,1,5,0
7740,5,41,2,3,2,5275.0,1490,0.533,74,1.114,0.282,1,2,2,3,0
7741,3,30,3,1,2,1950.0,1618,0.75,47,0.88,0.83,1,5,1,2,0
7742,3,33,3,3,1,2341.0,1818,0.833,70,0.628,0.777,0,2,2,5,0
7743,1,25,3,3,1,3758.0,2047,1.108,79,0.646,0.545,0,5,0,4,0
7744,4,42,3,3,1,1621.0,618,0.846,83,1.024,0.381,1,6,1,3,0
7745,2,41,2,1,2,10946.0,1912,0.362,58,0.45,0.175,0,5,1,1,0
7746,1,36,3,1,1,3422.0,2517,0.914,84,0.68,0.736,0,3,2,4,0
7747,2,30,3,1,3,3108.0,778,0.645,87,0.706,0.25,0,5,1,4,0
7748,2,20,3,2,5,3202.0,0,1.012,37,0.682,0.0,0,2,1,4,0
7749,5,36,2,1,2,1855.0,907,0.816,81,0.761,0.489,0,5,2,4,0
7750,4,36,2,1,1,2155.0,1119,0.815,91,0.717,0.519,0,5,1,1,0
7751,4,36,2,3,2,4150.0,2517,0.619,76,1.171,0.607,0,0,2,4,0
7752,5,35,2,2,2,2226.0,1229,0.784,77,0.638,0.552,1,1,1,3,0
7753,5,36,3,2,1,1610.0,0,0.424,85,0.848,0.0,0,3,1,1,0
7754,2,41,3,2,2,2046.0,1260,0.768,81,0.884,0.616,0,2,1,5,0
7755,1,36,3,3,2,1795.0,0,0.718,55,0.618,0.0,0,3,2,4,0
7756,4,30,3,2,1,1531.0,987,0.831,67,0.811,0.645,0,6,1,4,0
7757,1,36,2,2,3,1472.0,1196,1.24,73,0.973,0.812,0,6,1,4,0
7758,5,41,3,2,2,1438.3,0,0.683,78,0.857,0.0,0,2,2,4,0
7759,1,36,3,3,1,2886.0,2198,0.828,81,0.723,0.762,0,2,2,1,0
7760,2,29,3,3,2,10024.0,913,0.568,78,0.592,0.091,0,2,2,4,3
7761,3,45,2,4,1,1760.0,0,0.046,35,0.029,0.0,0,4,1,4,0
7762,2,36,3,1,1,1461.0,0,0.681,76,0.949,0.0,0,2,2,4,0
7763,1,36,3,3,3,8840.0,1794,0.848,47,0.808,0.203,0,2,2,1,0
7764,2,28,2,1,1,4468.0,2395,0.706,79,0.756,0.536,0,4,1,1,0
7765,4,35,3,3,3,2516.0,1360,1.193,79,0.681,0.541,1,0,3,2,0
7766,4,24,3,2,4,1555.0,872,0.772,51,0.645,0.561,0,3,1,4,0
7767,1,39,3,1,1,1438.3,641,0.66,82,0.519,0.446,1,2,3,3,0
7768,4,34,2,3,3,5195.0,468,0.567,48,0.231,0.09,1,5,1,0,0
7769,3,36,2,2,1,17268.0,1197,0.637,90,0.698,0.069,1,2,2,0,0
7770,2,24,2,2,3,1649.0,0,0.864,51,0.7,0.0,1,5,2,5,0
7771,1,50,3,2,2,1609.0,0,0.669,85,0.7,0.0,0,3,1,4,0
7772,1,36,3,2,2,3342.0,2517,0.977,81,0.8,0.753,0,0,2,4,0
7773,1,56,3,1,2,6973.0,2517,0.781,88,0.692,0.361,1,5,2,4,0
7774,4,30,3,2,3,17228.0,1331,0.519,44,0.375,0.077,1,3,1,0,0
7775,2,42,3,2,0,1898.0,0,0.838,59,0.686,0.0,1,4,1,1,0
7776,2,36,3,2,2,1438.3,0,0.757,79,0.795,0.0,0,0,2,4,0
7777,3,28,2,3,1,2321.0,1190,0.736,98,0.661,0.513,0,0,3,5,0
7778,3,47,3,3,3,8185.0,941,0.874,77,0.604,0.115,1,2,1,2,0
7779,4,42,3,3,3,3096.0,0,0.684,87,0.776,0.0,1,0,2,2,0
7780,2,46,2,3,2,2129.0,1139,1.025,73,0.825,0.535,0,5,1,4,0
7781,3,36,3,2,2,2615.0,1404,0.503,67,1.161,0.537,0,5,1,4,0
7782,3,39,2,3,2,3157.0,965,0.928,58,0.568,0.306,0,5,0,1,0
7783,3,36,2,2,2,1707.0,0,0.319,52,0.529,0.0,0,0,1,4,0
7784,1,36,2,3,2,1838.0,0,0.65,72,0.895,0.0,0,5,0,4,0
7785,3,31,3,1,3,5523.0,2517,0.72,80,0.739,0.456,0,0,1,4,0
7786,2,28,2,2,2,3021.0,0,0.694,37,0.321,0.0,0,5,2,4,0
7787,4,36,3,1,1,7317.0,1540,0.616,76,0.81,0.21,0,4,3,4,0
7788,2,46,2,6,2,5218.0,1907,0.797,85,0.889,0.365,0,6,1,4,0
7789,2,40,3,1,3,1438.3,0,1.052,73,0.921,0.0,0,3,2,4,0
7790,3,49,2,3,3,11114.0,2482,1.08,81,0.688,0.223,1,2,1,3,0
