,Dependent_count,Months_on_book (Length of relationship with bansk[months]),Total_Relationship_Count (How many products with customer) ,Months_Inactive_12_mon (Card not used),Contacts_Count_12_mon (Number of contacts in 12 months),Credit_Limit,Total_Revolving_Bal (Balance unpaid at month end),Total_Amt_Chng_Q4_Q1(Ratio Q4/Q1),Total_Trans_Ct (Transaction Count 12 months),Total_Ct_Chng_Q4_Q1 (Change in the transaction amount Q4/Q1),Avg_Utilization_Ratio (Credit usage/Total Credit available),Gender_code,Education_Level_code,Marital_Status_code,Income_Category_code,Card_Category_code
1248,1,17,3,1,3,1512.0,810,1.294,44,0.571,0.536,0,2,1,4,0
2192,3,54,4,2,3,8886.0,0,0.694,79,0.756,0.0,0,4,2,4,0
2712,3,36,3,1,5,8418.0,2051,0.847,63,0.703,0.244,1,3,2,2,0
9184,3,36,2,3,2,8919.0,1723,0.848,96,0.714,0.193,1,2,2,1,0
2190,2,36,5,3,4,5605.0,1322,1.204,41,0.952,0.236,1,5,1,2,0
4670,3,44,3,2,3,2077.0,1634,0.771,66,0.833,0.787,0,2,2,4,0
5142,4,36,3,3,3,2033.0,228,0.904,43,0.72,0.112,0,6,1,4,0
5984,5,36,4,2,3,1438.3,0,0.677,82,0.745,0.0,1,5,1,1,0
6565,2,43,3,4,1,2573.0,1760,0.676,93,0.824,0.684,0,0,1,4,0
7804,3,36,2,3,1,1438.3,630,0.667,79,0.756,0.438,0,2,2,4,0
6943,0,36,3,3,3,1438.3,0,0.718,69,0.533,0.0,0,2,1,4,0
2136,1,15,3,4,3,5464.0,0,0.7,46,0.484,0.0,0,6,2,5,0
1065,4,21,6,1,4,5024.0,1613,0.758,40,0.667,0.321,0,2,1,5,0
600,2,40,6,3,1,11710.0,693,0.914,50,0.429,0.059,1,1,1,3,0
4227,0,56,3,1,1,2230.0,1716,0.811,75,0.5,0.77,0,2,0,4,0
7577,2,40,5,3,2,1629.0,1185,0.766,83,0.886,0.727,0,2,1,4,0
77,3,29,4,4,2,7038.0,1801,0.751,57,0.966,0.256,0,5,2,4,0
7546,0,22,3,1,3,1486.0,0,0.734,82,0.907,0.0,0,2,2,4,0
2898,4,36,3,4,2,7477.0,1752,0.294,34,0.172,0.234,1,6,1,2,0
4820,2,40,3,2,4,5104.0,736,0.679,78,0.696,0.144,0,2,1,5,0
9422,1,37,1,1,1,6224.0,777,0.743,112,0.623,0.125,1,2,1,2,3
6413,3,31,3,3,1,2692.0,2039,0.853,73,0.78,0.757,0,3,1,5,0
9064,3,36,2,1,2,8290.0,1030,0.87,93,0.755,0.124,1,6,3,2,0
8007,1,36,2,2,1,1438.3,0,0.57,75,0.63,0.0,1,6,1,1,0
5468,0,20,3,3,4,2112.0,1109,0.693,78,0.733,0.525,0,3,2,4,0
5951,1,36,5,1,1,3173.0,1713,0.609,75,0.786,0.54,0,2,2,4,0
3391,2,36,4,2,4,7738.0,947,0.845,61,0.694,0.122,0,1,2,5,0
5415,2,27,1,3,3,1438.3,811,0.571,46,0.278,0.564,0,2,2,4,0
2560,3,51,6,2,3,17198.0,0,0.803,62,0.722,0.0,1,2,2,3,0
8162,3,35,1,3,2,1620.0,771,0.675,91,0.655,0.476,0,2,2,4,0
2635,1,50,6,3,3,6735.0,2289,0.661,28,0.75,0.34,1,2,1,2,0
5256,3,40,3,5,3,34516.0,0,0.922,74,0.805,0.0,1,5,1,0,0
3530,4,33,5,1,3,9442.0,838,0.654,63,0.853,0.089,1,3,2,2,0
8567,2,36,4,3,3,2201.0,2104,0.648,38,0.583,0.956,0,3,2,4,0
1908,0,13,6,1,4,1775.0,1162,0.93,43,0.536,0.655,1,3,2,4,0
235,2,48,4,3,2,8863.0,1301,1.207,27,1.455,0.147,1,0,1,2,0
1604,3,26,5,3,2,1910.0,1164,0.744,39,1.053,0.609,0,4,1,4,0
7984,1,36,2,1,3,2874.0,2201,0.718,86,0.792,0.766,0,3,2,5,0
3490,1,54,3,2,2,2721.0,0,0.734,37,0.682,0.0,0,2,2,4,0
1994,1,36,4,2,4,3084.0,2517,0.651,22,0.833,0.816,0,0,1,4,0
2824,2,32,5,1,1,26988.0,1587,0.968,70,0.795,0.059,1,2,2,2,3
9405,5,36,2,4,3,3275.0,1525,0.749,112,0.697,0.466,1,3,1,2,0
1342,2,36,3,1,4,22103.0,1515,0.506,29,0.318,0.069,1,5,2,3,0
8512,3,32,2,3,2,2726.0,2127,0.814,89,0.854,0.78,0,4,1,4,0
1619,3,36,4,2,4,11098.0,821,0.896,46,0.586,0.074,0,3,1,5,0
5287,1,45,5,3,1,1952.0,1411,0.642,44,0.63,0.723,0,1,2,4,0
2060,3,32,6,6,2,8603.0,1046,0.826,40,0.739,0.122,1,3,1,1,0
10081,2,40,4,3,2,5435.0,1243,0.749,117,0.671,0.229,1,2,1,1,0
2219,0,23,3,3,2,6224.0,1092,0.919,39,0.56,0.175,1,6,1,2,0
6038,1,39,3,4,2,2904.0,2203,0.796,66,0.692,0.759,0,6,1,4,0
260,2,22,2,2,3,34516.0,1652,0.854,39,1.294,0.048,1,0,3,3,0
9485,1,36,6,4,3,15219.0,2281,0.832,78,0.95,0.15,1,5,2,2,0
9093,1,54,2,3,3,23355.0,1061,0.864,95,0.9,0.045,1,3,2,2,0
3744,5,36,5,3,0,6921.0,1023,0.816,79,0.927,0.148,0,2,1,4,0
2026,3,36,6,4,1,3908.0,1629,0.775,30,0.5,0.417,1,2,1,1,0
6988,2,23,4,3,3,1924.0,971,0.806,96,0.6,0.505,0,0,3,4,0
4234,4,40,3,2,1,2110.0,844,1.109,77,0.604,0.4,0,2,2,4,0
1917,3,26,3,3,4,6866.0,2389,0.395,13,0.182,0.348,1,3,1,4,0
1828,4,44,6,2,4,6710.0,1942,0.777,37,0.85,0.289,1,4,3,1,0
6233,3,38,6,1,2,12935.0,1417,0.738,61,0.743,0.11,1,1,1,3,0
9452,2,24,2,3,2,21679.0,1073,0.745,115,0.797,0.049,1,2,2,2,0
6283,0,36,4,1,2,1679.0,0,0.658,81,0.761,0.0,0,5,2,4,0
4208,1,56,5,2,2,1456.0,867,0.725,69,0.725,0.595,1,1,2,1,0
224,2,27,5,2,2,1438.3,679,0.859,29,1.071,0.472,0,2,0,4,0
8915,2,35,2,2,2,5858.0,961,0.657,82,0.708,0.164,1,2,2,3,0
6469,3,40,6,2,3,2437.0,0,0.664,42,0.448,0.0,0,1,2,4,0
9534,4,36,2,2,1,7940.0,1669,0.696,118,0.934,0.21,0,6,2,4,0
846,5,36,5,2,3,14539.0,0,0.907,26,0.529,0.0,1,3,1,2,0
4289,3,37,6,3,3,7753.0,1643,0.798,65,0.806,0.212,1,5,1,0,0
5560,3,38,5,3,1,7862.0,1991,0.654,82,0.608,0.253,1,0,2,4,0
2551,5,50,4,2,3,13427.0,0,0.521,27,0.588,0.0,1,3,1,3,0
117,3,39,4,1,4,9964.0,1559,1.873,25,0.786,0.156,1,3,2,3,0
8837,2,39,2,2,3,11901.0,2517,0.781,82,0.608,0.211,1,2,1,3,0
5966,0,46,6,4,3,7210.0,0,0.769,36,0.8,0.0,0,1,1,5,0
8195,3,35,2,3,3,8566.0,1484,0.807,89,0.854,0.173,1,5,2,1,0
8659,2,37,2,1,3,7045.0,1293,0.628,98,0.607,0.184,0,5,2,1,0
7489,3,38,2,3,4,2437.0,0,0.912,53,0.656,0.0,0,2,2,4,0
5,2,36,3,1,2,4010.0,1247,1.376,24,0.846,0.311,1,2,1,1,0
5342,1,34,3,1,4,6904.0,1148,0.649,84,0.615,0.166,0,5,2,4,0
9111,0,44,2,2,3,22741.0,2176,0.689,100,0.887,0.096,1,3,3,3,0
4324,2,51,3,3,3,12186.0,1080,0.842,66,0.65,0.089,1,2,1,3,0
1063,2,30,6,3,2,9428.0,1765,0.587,43,0.593,0.187,1,3,1,2,0
2590,1,53,5,1,3,2182.0,1558,0.457,34,0.789,0.714,1,5,1,1,0
8434,2,36,1,3,2,2296.0,1371,0.604,77,0.791,0.597,1,4,2,2,0
3735,5,27,5,2,3,31954.0,2297,0.516,82,0.64,0.072,1,2,3,0,0
3517,3,43,6,1,3,1816.0,1052,0.547,65,0.667,0.579,0,0,2,5,0
6986,4,39,6,3,1,1438.3,0,0.825,71,0.732,0.0,0,5,1,5,0
6767,0,56,6,3,3,2582.0,1528,0.771,67,0.457,0.592,0,6,2,4,0
5622,3,30,6,3,2,3125.0,2041,0.675,68,0.659,0.653,0,1,1,4,0
1605,2,45,6,3,3,6210.0,1083,0.621,62,0.59,0.174,0,0,2,4,0
1733,1,15,5,3,3,2539.0,2162,0.635,47,0.382,0.852,0,3,2,4,0
9461,3,21,1,2,3,34516.0,0,0.794,50,1.083,0.0,1,3,3,3,3
3812,3,47,3,3,3,7477.0,1960,1.008,76,0.583,0.262,0,5,2,4,0
9747,0,25,6,2,2,4469.0,2331,1.006,67,0.763,0.522,1,4,1,2,0
1761,2,22,4,2,4,1544.0,0,0.677,40,0.739,0.0,0,5,1,4,0
5401,2,36,6,1,3,4202.0,2201,0.714,78,0.66,0.524,0,2,1,4,0
2739,4,36,4,4,4,4913.0,2517,0.348,28,0.273,0.512,0,0,1,1,0
2472,0,22,3,3,3,6476.0,0,0.551,66,0.65,0.0,1,2,0,2,0
6738,3,37,6,3,3,18821.0,774,0.586,75,0.562,0.041,1,2,1,2,0
6891,1,48,3,5,3,2114.0,546,0.619,42,0.75,0.258,0,0,2,4,0
7943,0,18,6,1,4,1438.3,0,0.781,40,0.6,0.0,0,3,2,4,0
4206,4,36,3,3,4,13039.0,1840,0.793,69,0.5,0.141,0,3,2,5,0
6371,2,48,5,3,3,34516.0,1384,0.625,82,0.864,0.04,1,5,2,2,3
232,5,29,5,2,2,5207.0,1748,1.073,26,1.0,0.336,1,2,2,0,0
8258,3,35,2,3,2,3717.0,1882,0.796,91,0.82,0.506,1,3,1,2,0
7561,4,27,3,3,2,21839.0,960,0.566,94,0.516,0.044,1,2,2,2,0
6168,2,41,4,2,3,16207.0,922,0.635,83,0.886,0.057,1,0,1,3,0
3596,1,41,2,3,2,9904.0,2513,0.0,28,0.0,0.254,1,2,2,2,0
6288,5,31,3,3,1,12114.0,1379,0.676,90,0.837,0.114,1,6,1,3,0
4632,3,26,3,2,2,34516.0,904,0.726,68,0.659,0.026,1,0,2,3,3
125,3,36,4,2,2,2926.0,0,0.676,24,0.846,0.0,1,2,2,2,0
7641,2,41,3,1,3,2552.0,1879,0.888,79,0.795,0.736,0,4,1,4,0
6229,5,36,4,1,2,2289.0,1037,0.504,72,0.5,0.453,0,2,1,4,0
1296,3,24,3,1,4,4562.0,1721,0.896,50,1.5,0.377,1,6,2,1,0
1976,1,25,6,3,2,7049.0,1932,0.804,51,0.545,0.274,1,5,2,0,0
9602,0,48,5,2,6,34516.0,0,0.969,71,0.821,0.0,1,3,2,3,1
9557,2,21,2,2,2,31718.0,0,0.91,64,0.641,0.0,0,6,1,5,3
5750,2,27,4,1,2,2204.0,919,0.712,82,1.0,0.417,0,3,2,1,0
8152,2,36,4,3,5,4754.0,0,0.618,41,0.367,0.0,1,3,2,3,0
3086,0,42,3,4,4,17161.0,0,0.552,42,0.556,0.0,1,6,2,1,3
9396,2,48,2,1,2,6577.0,1800,0.786,120,0.69,0.274,1,5,1,0,0
6882,1,17,5,3,2,11881.0,1488,0.587,87,0.891,0.125,0,0,0,5,0
9425,4,34,1,3,3,3657.0,0,0.785,95,0.667,0.0,0,5,2,1,0
7673,5,31,4,2,2,2813.0,2208,0.877,68,0.744,0.785,0,3,1,4,0
3345,1,43,6,3,4,6189.0,0,0.538,65,0.806,0.0,0,2,2,4,0
8172,1,26,2,3,1,3369.0,756,0.446,96,0.714,0.224,0,6,1,5,0
9542,1,45,1,2,1,3234.0,1514,0.846,100,0.695,0.468,1,6,2,1,0
5870,3,41,5,2,3,8051.0,2138,0.716,83,0.886,0.266,1,3,1,3,0
6506,2,36,4,3,1,1641.0,0,0.791,45,0.364,0.0,1,3,2,2,0
2797,3,36,6,1,2,28634.0,926,0.622,68,0.659,0.032,1,5,1,3,0
918,2,32,5,2,2,22120.0,1805,0.65,65,0.667,0.082,1,0,1,3,0
1646,3,36,6,5,3,2786.0,1628,1.314,55,0.667,0.584,0,6,1,4,0
5122,2,45,5,1,3,1438.3,869,0.791,59,0.967,0.604,0,2,2,1,0
5126,2,31,5,3,3,2450.0,1490,0.747,64,0.684,0.608,0,5,2,4,0
4621,2,48,6,6,1,34516.0,1473,0.642,73,0.587,0.043,1,6,1,3,3
6809,3,41,4,5,3,3492.0,1546,1.135,53,1.038,0.443,0,2,2,1,0
364,2,36,6,3,2,2726.0,0,0.844,27,0.588,0.0,0,2,1,4,0
2125,0,17,5,3,3,3119.0,1328,0.722,62,0.512,0.426,0,2,2,1,0
8150,4,29,1,3,2,1843.0,1802,0.762,73,0.738,0.978,0,5,1,4,0
8717,4,31,1,1,2,23457.0,2517,0.676,96,0.627,0.107,1,5,1,2,0
55,4,36,6,4,2,3298.0,2200,0.678,32,0.6,0.667,0,2,3,4,0
638,3,50,3,3,3,8022.0,1372,0.896,31,1.385,0.171,1,2,1,3,0
302,3,37,6,3,0,5731.0,1577,0.657,26,0.444,0.275,1,4,0,2,0
5811,3,40,3,4,3,13095.0,1836,0.432,32,0.185,0.14,0,2,1,5,0
1276,0,13,6,3,4,1643.0,1101,0.713,50,0.471,0.67,0,2,2,1,0
4432,4,32,4,1,1,10007.0,1586,0.921,77,0.711,0.158,1,6,1,2,0
3644,3,36,4,5,1,2285.0,1931,0.69,78,0.66,0.845,0,2,2,4,0
4143,4,36,5,1,3,1963.0,1516,0.872,75,0.744,0.772,1,2,2,3,0
2878,2,48,5,2,3,26218.0,0,0.74,88,0.833,0.0,1,3,2,2,3
6493,3,41,3,3,2,2372.0,1148,0.872,80,0.818,0.484,0,1,1,4,0
5240,2,36,4,2,3,2954.0,2517,0.619,28,0.474,0.852,1,6,2,4,0
9528,4,38,2,1,2,3220.0,0,0.782,90,0.698,0.0,0,6,2,4,0
6937,5,36,5,6,1,2708.0,1616,0.669,87,0.706,0.597,0,6,1,4,0
7240,2,36,6,3,2,1438.3,788,0.741,65,0.585,0.548,1,2,2,2,0
2593,0,48,4,1,2,4203.0,1965,0.441,32,0.778,0.468,0,3,1,5,0
2393,1,48,4,3,3,2267.0,1469,0.716,64,0.684,0.648,0,1,2,4,0
523,3,42,3,2,2,34516.0,2113,0.618,31,1.214,0.061,1,3,2,3,1
6376,2,36,4,1,3,3123.0,0,0.513,81,0.723,0.0,0,0,2,4,0
6981,2,36,3,4,2,4784.0,1629,0.706,82,0.783,0.341,0,4,2,1,0
6677,3,29,3,2,2,3429.0,0,0.637,85,0.771,0.0,1,2,1,2,0
3900,1,47,4,2,2,20783.0,1257,0.724,76,0.617,0.06,1,5,3,0,0
9757,0,25,2,3,0,4093.0,0,0.697,112,0.778,0.0,1,6,1,4,0
5585,2,45,6,3,1,2109.0,683,0.593,58,0.812,0.324,0,1,2,5,0
9480,2,31,2,2,2,19033.0,1555,1.001,116,0.812,0.082,0,6,0,5,0
7956,3,46,2,1,1,2304.0,1144,0.772,85,1.179,0.497,0,0,1,1,0
7570,3,13,6,2,1,2605.0,2269,0.881,79,0.837,0.871,0,3,3,4,0
6777,5,36,5,3,3,1495.0,0,0.686,70,0.628,0.0,0,4,1,4,0
671,1,46,4,2,3,2081.0,1235,1.485,29,1.071,0.593,0,6,2,4,0
4188,4,24,3,2,4,18806.0,1192,0.745,62,0.824,0.063,1,1,2,5,0
666,2,43,4,1,2,3538.0,0,0.481,38,0.462,0.0,0,3,2,4,0
3266,3,36,5,2,4,6772.0,0,0.483,66,0.65,0.0,0,0,0,5,0
1887,2,38,4,6,4,16611.0,0,0.954,48,0.6,0.0,1,0,1,2,0
8472,2,25,6,2,0,1439.0,0,0.89,44,0.913,0.0,1,3,1,3,0
9091,1,34,1,1,3,13259.0,866,0.81,102,0.672,0.065,0,6,0,4,3
7687,2,45,5,3,2,4523.0,1841,0.534,87,0.706,0.407,0,0,1,5,0
6031,0,25,4,1,2,12917.0,1157,0.668,82,0.745,0.09,0,3,2,5,0
6090,3,36,6,1,3,11535.0,1527,0.664,67,0.718,0.132,1,1,2,2,0
6238,3,33,3,2,2,2485.0,1651,1.1,86,0.83,0.664,0,6,3,1,0
7350,2,44,3,4,2,1606.0,0,0.763,37,0.609,0.0,0,2,1,1,0
7830,1,49,2,2,2,2604.0,1395,0.528,85,0.7,0.536,0,6,1,1,0
760,0,36,4,2,2,2964.0,2400,1.296,25,1.778,0.81,0,6,1,1,0
6254,0,36,6,2,3,2883.0,1936,0.861,53,0.656,0.672,0,3,1,1,0
1906,0,13,4,3,3,3038.0,1460,0.98,38,0.462,0.481,0,3,2,5,0
3818,1,41,6,1,2,2826.0,1741,0.669,73,0.825,0.616,1,1,2,3,0
6269,1,32,6,1,3,2652.0,1911,0.831,79,0.881,0.721,0,2,3,4,0
4300,3,40,5,2,3,1603.0,0,0.467,66,0.571,0.0,0,3,1,4,0
5569,3,40,3,1,4,15631.0,1305,0.668,67,0.914,0.083,1,4,3,0,0
7941,0,36,1,2,2,3019.0,1462,0.718,71,0.732,0.484,0,2,1,4,0
4164,2,36,6,1,3,31625.0,0,0.559,77,0.674,0.0,1,0,1,3,0
5971,2,37,6,6,3,8787.0,1087,0.974,75,1.273,0.124,1,3,1,2,0
3579,3,34,4,1,4,6728.0,1192,0.687,75,0.471,0.177,0,2,2,4,0
2832,2,33,6,3,2,11777.0,1781,0.565,62,0.879,0.151,1,6,0,3,0
5449,3,35,6,2,4,2255.0,1769,0.767,83,0.804,0.784,0,0,1,5,0
3472,3,33,1,3,3,34516.0,0,1.492,43,0.433,0.0,1,0,2,3,3
6327,1,32,6,2,2,1636.0,1135,0.754,85,0.809,0.694,0,5,2,4,0
137,4,40,5,1,0,10408.0,1186,1.689,42,1.211,0.114,1,0,0,2,0
7043,3,36,4,2,1,3007.0,2517,0.733,84,1.0,0.837,0,3,1,4,0
4892,1,25,4,2,4,8138.0,0,0.596,61,0.649,0.0,1,2,3,3,0
2180,2,13,5,0,3,5137.0,0,0.699,49,0.581,0.0,0,3,2,5,0
7730,3,43,2,2,3,1753.0,1434,0.805,77,1.026,0.818,1,3,3,1,0
3177,4,29,3,2,2,4573.0,0,0.703,70,0.944,0.0,1,3,1,2,0
4854,3,36,4,3,0,3961.0,1729,0.783,63,0.8,0.437,0,3,0,4,0
4637,1,45,3,1,2,17628.0,1414,0.603,76,0.617,0.08,1,5,2,3,0
5115,0,22,3,2,5,1556.0,0,0.69,46,0.586,0.0,0,3,2,4,0
7648,2,45,5,2,3,33211.0,0,0.732,81,0.761,0.0,1,3,2,2,3
4261,1,41,4,2,3,8589.0,685,0.858,63,0.909,0.08,0,2,1,4,0
1331,0,49,4,3,4,3352.0,1713,0.657,50,0.667,0.511,1,2,1,2,0
7002,2,26,3,3,2,1438.3,0,0.61,88,0.872,0.0,0,2,1,4,0
6941,4,43,4,3,1,6519.0,1525,0.874,81,1.025,0.234,1,5,1,2,0
8017,2,36,1,4,1,3081.0,2517,0.572,72,0.714,0.817,1,2,1,3,0
6241,5,30,6,3,2,5826.0,1482,0.729,76,0.767,0.254,1,4,2,2,0
10114,0,15,3,1,5,4700.0,0,0.617,96,0.655,0.0,1,2,1,4,0
6881,1,31,4,2,1,1998.0,0,0.717,68,0.889,0.0,0,3,2,4,0
4530,0,36,3,2,4,3653.0,1769,0.825,67,0.763,0.484,1,6,2,4,0
4673,2,23,5,1,1,14914.0,1102,0.823,87,0.673,0.074,1,1,2,0,0
6996,3,33,3,2,2,1621.0,0,0.603,76,0.52,0.0,0,2,1,4,0
1252,2,28,5,2,4,6660.0,1362,1.36,51,0.759,0.205,0,5,1,4,0
3374,2,36,3,2,2,5746.0,1572,0.937,56,1.0,0.274,1,6,1,2,0
2814,4,45,6,2,3,12101.0,2517,0.733,44,0.76,0.208,1,5,2,0,0
4719,0,42,5,1,4,2376.0,1515,0.72,71,0.614,0.638,0,6,1,4,0
6544,3,28,6,2,2,1951.0,0,0.772,45,0.731,0.0,0,0,2,4,0
4858,2,29,6,1,2,9554.0,2337,0.79,71,0.69,0.245,0,2,2,5,0
7901,1,44,1,3,2,3770.0,0,0.544,51,0.5,0.0,1,3,2,3,0
8580,2,31,2,1,3,2306.0,1627,0.507,70,0.944,0.706,0,0,2,4,0
8427,3,36,2,3,0,4790.0,1189,0.698,81,0.929,0.248,0,3,1,4,0
1077,3,36,4,2,3,6929.0,1691,0.534,27,0.929,0.244,1,3,2,2,0
4363,4,28,5,2,4,2205.0,1245,0.925,90,0.8,0.565,0,2,1,4,0
770,3,38,6,3,1,12918.0,1345,1.061,33,1.2,0.104,1,6,1,3,0
8865,4,40,2,3,2,7667.0,2191,0.682,94,0.679,0.286,1,3,1,3,0
249,2,36,5,1,2,7577.0,2480,0.435,35,0.167,0.327,1,1,2,2,0
7239,1,31,6,1,2,2222.0,0,0.769,65,0.912,0.0,0,6,2,5,0
3419,3,36,6,1,3,3509.0,1819,0.894,84,0.909,0.518,0,6,3,1,0
4976,1,40,6,2,2,3170.0,1428,0.876,72,0.565,0.45,1,3,2,2,0
4544,3,38,3,3,1,34516.0,1278,0.51,73,0.622,0.037,1,0,2,3,3
5565,2,36,5,1,4,4712.0,1920,0.596,66,0.571,0.407,1,5,2,2,0
7939,1,49,2,2,1,3481.0,603,0.692,81,0.473,0.173,0,0,1,1,0
716,0,51,3,2,0,5450.0,967,0.701,45,0.8,0.177,1,2,1,2,0
9775,2,34,2,2,3,27229.0,0,0.795,120,0.667,0.0,1,5,2,3,0
2048,1,49,5,4,2,2658.0,1158,0.476,41,0.464,0.436,0,5,1,4,0
5997,3,37,4,2,2,1554.0,926,0.785,79,0.927,0.596,0,6,2,4,0
6600,2,34,3,3,1,2296.0,0,0.749,87,0.74,0.0,0,5,1,4,0
7245,0,48,4,2,1,3361.0,2473,0.895,69,1.029,0.736,0,2,1,1,0
4178,4,43,5,3,2,1965.0,1525,0.855,69,0.816,0.776,0,5,0,1,0
4809,2,32,3,3,0,2107.0,941,0.975,73,0.738,0.447,0,4,1,4,0
9604,2,36,1,3,3,4192.0,1734,0.753,106,0.893,0.414,1,0,2,2,0
7140,1,25,6,1,2,2689.0,1618,0.587,79,0.681,0.602,0,5,2,4,0
7190,5,36,5,3,2,2311.0,1320,0.658,71,0.69,0.571,0,5,1,1,0
1460,1,20,5,2,3,5030.0,1327,0.803,71,0.775,0.264,0,2,2,4,0
5989,4,27,6,3,2,1438.3,759,0.858,86,0.72,0.528,1,5,1,1,0
2000,2,24,4,2,1,2063.0,0,0.553,43,0.536,0.0,0,5,1,4,0
8175,3,32,2,1,1,1438.3,0,0.712,77,0.638,0.0,0,1,1,1,0
404,2,36,6,5,2,29963.0,2094,0.648,28,0.867,0.07,1,3,1,0,0
384,1,48,6,3,2,2324.0,1576,0.728,37,1.312,0.678,0,3,1,4,0
9570,2,18,2,1,3,4246.0,2517,0.951,66,0.886,0.593,1,6,3,3,0
9609,4,53,1,3,0,13784.0,698,0.75,91,0.784,0.051,1,3,1,2,0
1633,0,46,3,3,3,1648.0,997,0.776,36,0.565,0.605,1,5,2,1,0
9677,5,37,2,2,2,5465.0,1967,0.644,115,0.667,0.36,0,6,3,4,0
4784,3,29,4,3,0,9703.0,941,0.721,81,1.025,0.097,1,2,2,0,0
9578,5,38,2,3,3,4446.0,0,0.963,76,0.949,0.0,1,2,2,1,0
6970,3,36,3,2,2,3031.0,2517,0.409,50,0.389,0.83,1,0,1,3,0
3925,4,37,4,4,2,1765.0,1487,0.738,66,1.0,0.842,0,5,2,4,0
4158,1,36,5,3,3,2483.0,2049,0.69,74,0.51,0.825,0,5,0,4,0
7449,2,32,3,2,1,11438.0,0,0.815,90,0.915,0.0,0,3,1,5,0
8415,2,28,2,1,1,7293.0,993,0.507,82,0.64,0.136,1,2,2,2,0
2193,4,36,3,2,5,3104.0,862,1.057,74,0.682,0.278,1,1,1,0,0
1015,1,31,3,3,4,15970.0,1212,0.542,32,0.524,0.076,0,3,1,5,0
5124,4,36,5,3,3,2966.0,2371,0.969,83,0.844,0.799,1,5,1,2,0
7418,1,24,3,3,2,2694.0,1576,0.494,57,0.9,0.585,0,2,1,5,0
7409,5,39,6,3,2,1545.0,0,0.749,39,0.444,0.0,0,2,3,4,0
8989,0,33,1,3,1,34516.0,1228,0.747,89,0.648,0.036,1,0,2,3,0
2871,2,51,4,2,2,14976.0,1463,0.635,36,0.565,0.098,1,6,1,2,0
9,2,36,6,3,3,11656.0,1677,1.524,32,0.882,0.144,1,2,2,3,0
1838,1,29,4,3,2,14938.0,1412,0.677,36,0.636,0.095,1,2,1,0,0
4804,2,45,5,1,3,5264.0,0,0.852,70,0.795,0.0,0,2,3,5,0
255,2,36,4,3,3,2358.0,1152,0.969,26,1.6,0.489,0,3,1,4,0
7026,0,53,3,2,0,1438.3,0,0.896,79,0.927,0.0,0,0,1,1,0
5713,1,36,4,2,3,1771.0,1289,0.911,84,0.867,0.728,0,2,2,4,0
3324,2,45,4,2,0,10541.0,1387,0.72,92,0.614,0.132,1,2,1,1,0
7714,2,32,5,5,3,4708.0,0,0.718,89,0.679,0.0,0,5,1,5,0
1581,2,25,5,1,4,11922.0,792,0.667,61,0.525,0.066,0,3,2,5,0
924,5,39,4,3,2,2156.0,1208,0.569,28,0.647,0.56,0,2,1,4,0
2779,2,25,4,1,3,8740.0,734,1.072,38,0.652,0.084,1,6,1,4,0
7891,0,45,2,2,3,10503.0,0,0.886,88,0.725,0.0,0,2,2,5,0
6132,3,36,5,3,3,3624.0,0,0.74,82,0.864,0.0,1,3,2,3,0
5320,4,25,4,1,1,2129.0,1507,0.636,70,0.667,0.708,0,6,2,4,0
7312,1,32,4,2,3,2144.0,1557,0.775,85,0.848,0.726,0,0,2,4,0
7102,4,30,3,2,1,1446.0,621,0.826,68,0.7,0.429,0,6,2,4,0
6042,1,45,6,2,3,10001.0,0,0.676,74,0.644,0.0,1,6,2,0,0
3775,2,44,6,2,2,13884.0,1204,0.575,70,0.556,0.087,1,5,1,3,0
4835,0,36,4,2,3,18733.0,1292,0.442,85,0.491,0.069,1,2,1,0,0
4964,4,36,6,2,3,1656.0,1429,0.777,77,0.75,0.863,0,3,2,4,0
539,1,37,6,3,0,2053.0,0,0.865,28,1.154,0.0,1,2,1,2,0
7483,4,36,4,3,5,5869.0,0,0.642,41,0.519,0.0,1,3,1,2,0
2745,3,33,5,3,2,2206.0,2018,0.648,35,0.667,0.915,0,5,2,4,0
3719,3,40,5,2,2,10062.0,1149,0.76,44,0.467,0.114,0,3,1,4,3
6819,4,36,4,3,2,32431.0,850,0.926,71,1.088,0.026,1,5,2,3,0
9337,1,44,1,3,2,5541.0,2517,0.879,73,0.825,0.454,0,2,2,4,0
4468,3,36,4,2,1,2534.0,1706,0.793,57,1.111,0.673,1,6,1,1,0
667,0,31,5,2,2,2684.0,1381,0.794,60,0.429,0.515,0,6,1,4,0
7575,2,42,3,2,3,5256.0,889,0.559,91,0.685,0.169,1,3,1,0,0
8549,3,38,2,1,2,3505.0,2517,0.612,79,0.681,0.718,0,3,1,5,0
5063,2,32,3,3,1,8365.0,1504,0.679,88,0.956,0.18,0,2,2,5,0
1353,3,25,3,3,2,9791.0,1311,0.704,59,0.513,0.134,1,2,1,2,0
7114,4,30,5,3,3,4432.0,1335,0.714,79,0.756,0.301,0,3,2,1,0
9897,1,13,1,1,3,4829.0,0,0.836,65,0.857,0.0,0,2,2,4,0
8662,4,24,2,2,2,4752.0,0,0.679,76,0.617,0.0,1,2,1,2,0
2703,0,56,6,2,2,2174.0,1397,0.62,39,0.5,0.643,0,3,1,4,0
3330,4,43,3,2,3,1922.0,710,0.951,46,1.421,0.369,1,0,0,1,0
